id	review		
3663	the film has an infectious enthusiasm and we're touched by the film's conviction that all life centered on that place , that time and that sport . 		
3664	beautifully reclaiming the story of carmen and recreating it an in an african idiom . 		
3665	the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm . 		
3666	a flawed but engrossing thriller . 		
3667	demonstrates the unusual power of thoughtful , subjective filmmaking . 		
3668	expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women . 		
3669	the success of undercover brother is found in its ability to spoof both black and white stereotypes equally . 		
3670	this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn . 		
3671	cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky's diaries . 		
3672	what bloody sunday lacks in clarity , it makes up for with a great , fiery passion . 		
3673	its adult themes of familial separation and societal betrayal are head and shoulders above much of the director's previous popcorn work . 		
3674	director nancy savoca's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could . 		
3675	the film grows on you . and how . 		
3676	one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company's previous video work . 		
3677	halloween : resurrection isn't exactly quality cinema , but it isn't nearly as terrible as it cold have been . 		
3678	as banal as the telling may be -- and at times , all my loved ones more than flirts with kitsch -- the tale commands attention . 		
3679	romantic comedy and dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here . 		
3680	the most wondrous love story in years , it is a great film . 		
3681	some movies suck you in despite their flaws , and heaven is one such beast . 		
3682	my wife is an actress works as well as it does because [the leads] are such a companionable couple . 		
3683	with spy kids 2 : the island of lost dreams , however , robert rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking . 		
3684	based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story . 		
3685	bouquet gives a performance that is masterly . 		
3686	a poignant comedy that offers food for thought . 		
3687	 . . . a series of tales told with the intricate preciseness of the best short story writing . 		
3688	if you're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director's life , eisenstein delivers . 		
3689	this filmed tosca -- not the first , by the way -- is a pretty good job , if it's filmed tosca that you want . i'll stay with the stage versions , however , which bite cleaner , and deeper . 		
3690	while the path may be familiar , first-time director denzel washington and a top-notch cast manage to keep things interesting . 		
3691	an engaging criminal romp that will have viewers guessing just who's being conned right up to the finale . 		
3692	the picture runs a mere 84 minutes , but it's no glance . it's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing . 		
3693	it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up . 		
3694	it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients . 		
3695	"'barbershop "" is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story . "		
3696	a good thriller . 		
3697	tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience . 		
3698	i like this movie a lot . i like that smith , he's not making fun of these people , he's not laughing at them . 		
