id	sentiment	review				
290	1	 . . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games . 				
291	1	somewhat blurred , but kinnear's performance is razor sharp . 				
292	1	as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects . 				
293	1	for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out . 				
294	1	intriguing and beautiful film , but those of you who read the book are likely to be disappointed . 				
295	1	the new guy does have a heart . now , if it only had a brain . 				
296	1	a savvy exploration of paranoia and insecurity in america's culture of fear . 				
297	1	legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral . 				
298	1	the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture . 				
299	1	this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences . 	0	Six different couples. Six different love stories. Six different love angles. Eighty numbers of audience in the book theater. Looking at the eighty different parts of the silver screen.<br /><br />I am sitting in somewhere between them looking at the center of the screen to find out what's going on in the book. All stories have got no link with each other, but somewhere down the line Nikhil Advani trying to show some relation between them. I tried to find out a few lines I could write as review but at the end of 3 hours 15 minutes found nothing to write. The book is a poor copy of Hollywood blockbuster LOVE ACTUALLY.<br /><br />My suggestion. Don't watch the book if you really want to watch a nice book.		
300	1	it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental . 				
301	1	morton is , as usual , brilliant . 				
302	1	even with all those rough edges safely sanded down , the american insomnia is still pretty darned good . 				
303	1	i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it . 				
304	1	the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology . 				
305	1	nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme . 				
306	1	you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable . 				
307	1	asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy . 				
308	1	roman coppola may never become the filmmaker his dad was , but heck ? few filmmakers will . but based on cq , i'll certainly be keeping an eye out for his next project . 				
309	1	an amusing , breezily apolitical documentary about life on the campaign trail . 				
310	1	high on melodrama . but it's emotionally engrossing , too , thanks to strong , credible performances from the whole cast . 				
311	1	finally , a genre movie that delivers -- in a couple of genres , no less . 				
312	1	it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world . 				
313	1	spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects . he just wants them to be part of the action , the wallpaper of his chosen reality . here , thankfully , they are . 				
314	1	"post 9/11 the philosophical message of "" personal freedom first "" might not be as palatable as intended . "				
315	1	hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love . 				
316	1	this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment . 				
317	1	easier to respect than enthuse over , andersson's rigorous personal vision is not only distanced but distancing . 				
