id	review
343	watching this film , what we feel isn't mainly suspense or excitement . the dominant feeling is something like nostalgia . 
344	' . . . a great , participatory spectator sport . '
345	a rather brilliant little cult item : a pastiche of children's entertainment , superhero comics , and japanese animation . 
346	believes so fervently in humanity that it feels almost anachronistic , and it is too cute by half . but arriving at a particularly dark moment in history , it offers flickering reminders of the ties that bind us . 
347	adam sandler ! in an art film ! 
348	as averse as i usually am to feel-good , follow-your-dream hollywood fantasies , this one got to me . 
349	stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation . 
350	 . . . a funny yet dark and seedy clash of cultures and generations . 
351	the hook is the drama within the drama , as an unsolved murder and an unresolved moral conflict jockey for the spotlight . 
352	over the years , hollywood has crafted a solid formula for successful animated movies , and ice age only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor . 
353	like smoke signals , the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama
354	one of those movies that make us pause and think of what we have given up to acquire the fast-paced contemporary society . 
355	one of the most original american productions this year , you'll find yourself remembering this refreshing visit to a sunshine state . 
356	melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold . 
357	gives everyone something to shout about . 
358	the entire movie has a truncated feeling , but what's available is lovely and lovable . 
359	[a] thoughtful , visually graceful work . 
360	admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form . 
361	the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters . 
362	a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions . 
363	deliciously mean-spirited and wryly observant . 
364	the kind of primal storytelling that george lucas can only dream of . 
365	even if the ring has a familiar ring , it's still unusually crafty and intelligent for hollywood horror . 
366	the sheer joy and pride they took in their work -- and in each other -- shines through every frame . 
367	a solidly constructed , entertaining thriller that stops short of true inspiration . 
368	the cast . . . keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired . 
369	an entertaining , if somewhat standardized , action movie . 
370	it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out . 
371	an enjoyable comedy of lingual and cultural differences? the ch�teau is a film -- full of life and small delights -- that has all the wiggling energy of young kitten . 
372	intriguing and downright intoxicating . 
373	an incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks . 
